code,date,BonusShares,Allotment,AllotmentPrice,Dividends
SH601872,20120626,0,0,0,0.01
SH601872,20121126,0.1,0,0,0
SH601872,20130719,0,0,0,0.006
SH601872,20150605,0,0,0,0.013
SH601872,20160622,0,0,0,0.066
SH601872,20170726,0,0,0,0.1
SH601872,20180713,0,0,0,0.035
SH601872,20190717,0,0,0,0.058
SH601877,20100528,0,0,0,0.2
SH601877,20110607,0,0,0,0.4
SH601877,20120411,0,0,0,0.7
SH601877,20121008,0,0,0,0.29
SH601877,20130506,0,0,0,0.6
SH601877,20130926,0,0,0,0.4
SH601877,20140429,0,0,0,0.6
SH601877,20140930,0,0,0,0.5
SH601877,20150521,0.3,0,0,0.3
SH601877,20151014,0,0,0,0.6
SH601877,20160524,0,0,0,0.2
SH601877,20160914,0,0,0,0.3
SH601877,20170621,0,0,0,0.3
SH601877,20180615,0,0,0,0.7
SH601877,20180927,0,0,0,0.2
SH601877,20190711,0,0,0,0.6
SH601878,20180815,0,0,0,0.1
SH601878,20190606,0,0,0,0.07
SH601880,20110815,0,0,0,0.05
SH601880,20120813,0,0,0,0.06
SH601880,20130812,0,0,0,0.05
SH601880,20140822,0,0,0,0.06
SH601880,20150825,0,0,0,0.04
SH601880,20160801,1.3,0,0,0.075
SH601880,20170726,0,0,0,0.015
SH601880,20180725,0,0,0,0.023
SH601880,20190723,0,0,0,0.019
SH601881,20170704,0,0,0,0.155
SH601881,20180706,0,0,0,0.12
SH601881,20190610,0,0,0,0.09
SH601882,20170508,0,0,0,0.038
SH601882,20180427,0,0,0,0.06
SH601882,20190425,0,0,0,0.06
SH601886,20120515,0,0,0,0.2
SH601886,20130514,1,0,0,0.26
SH601886,20140612,0,0,0,0.08
SH601886,20150615,0,0,0,0.08
SH601886,20160617,0,0,0,0.1
SH601886,20170602,0,0,0,0.1
SH601886,20180510,0,0,0,0.3
SH601886,20190516,0,0,0,0.3
SH601888,20110622,0,0,0,0.1
SH601888,20120606,0,0,0,0.1
SH601888,20130522,0,0,0,0.35
SH601888,20140624,0,0,0,0.4
SH601888,20150714,0,0,0,0.46
SH601888,20160603,0,0,0,0.5
SH601888,20170616,1,0,0,1
SH601888,20180622,0,0,0,0.52
SH601888,20190624,0,0,0,0.55
SH601890,20110608,0.3,0,0,0.15
SH601890,20120613,0,0,0,0.1
SH601890,20130626,0,0,0,0.06
SH601890,20150609,1.05,0,0,0.05
SH601890,20160627,0,0,0,0.06
SH601890,20170620,0,0,0,0.03
SH601890,20180620,0,0,0,0.02
SH601898,20080710,0,0,0,0.0623
SH601898,20090716,0,0,0,0.1541
SH601898,20100715,0,0,0,0.1498
SH601898,20110613,0,0,0,0.1563
SH601898,20120608,0,0,0,0.215
SH601898,20130527,0,0,0,0.21
SH601898,20140523,0,0,0,0.081
SH601898,20150706,0,0,0,0.024
SH601898,20170724,0,0,0,0.039
SH601898,20180718,0,0,0,0.055
SH601898,20190716,0,0,0,0.078
SH601899,20080718,0,0,0,0.09
SH601899,20090603,0,0,0,0.1
SH601899,20100610,0,0,0,0.1
SH601899,20110704,0.5,0,0,0.1
SH601899,20120706,0,0,0,0.1
SH601899,20130705,0,0,0,0.1
SH601899,20140707,0,0,0,0.08
SH601899,20150709,0,0,0,0.08
SH601899,20160722,0,0,0,0.06
SH601899,20170804,0,0,0,0.06
SH601899,20180629,0,0,0,0.09
SH601899,20190711,0,0,0,0.1
SH601900,20160721,0,0,0,0.13
SH601900,20170216,0,0,0,0.05
SH601900,20170622,0,0,0,0.1047
SH601900,20180809,0,0,0,0.2048
SH601900,20190822,0,0,0,0.22
SH601901,20120619,0,0,0,0.07
SH601901,20130716,0,0,0,0.037
SH601901,20160720,0,0,0,0.09
SH601901,20180802,0,0,0,0.01
SH601901,20190809,0,0,0,0.026
SH601908,20120611,1,0,0,0.3
SH601908,20130614,0,0,0,0.03
SH601908,20140626,0,0,0,0.02
SH601908,20150626,0,0,0,0.05
SH601908,20150928,1,0,0,0
SH601908,20160818,0,0,0,0.04
SH601908,20170725,0,0,0,0.04
SH601908,20180726,0,0,0,0.06
SH601908,20190816,0,0,0,0.07
SH601918,20090511,0,0,0,0.2
SH601918,20100524,0,0,0,0.2
SH601918,20110624,0,0,0,0.2
SH601918,20120719,0,0,0,0.2
SH601918,20130815,0.4,0,0,0.1
SH601918,20140826,0,0,0,0.005
SH601918,20190711,0,0,0,0.01
SH601919,20080617,0,0,0,0.18
SH601919,20090701,0,0,0,0.29
SH601919,20110621,0,0,0,0.09
SH601928,20120529,0,0,0,0.08
SH601928,20121102,0,0,0,0.12
SH601928,20130715,0,0,0,0.1
SH601928,20131028,0,0,0,0.1
SH601928,20140716,0,0,0,0.1
SH601928,20141113,0,0,0,0.1
SH601928,20150722,0,0,0,0.1
SH601928,20151216,0,0,0,0.1
SH601928,20160718,0,0,0,0.1
SH601928,20170712,0,0,0,0.15
SH601928,20180622,0,0,0,0.15
SH601928,20190718,0,0,0,0.3
SH601929,20120531,0,0,0,0.022
SH601929,20130520,0.05,0,0,0.05
SH601929,20140512,0,0,0,0.054
SH601929,20150618,0,0,0,0.05
SH601929,20151009,1,0,0,0
SH601929,20160615,0,0,0,0.025
SH601929,20170713,0,0,0,0.025
SH601929,20180628,0,0,0,0.025
SH601929,20190704,0,0,0,0.007
SH601933,20110609,0,0,0,0.1
SH601933,20120615,0,0,0,0.2
SH601933,20130510,1,0,0,0.3
SH601933,20140414,1,0,0,0.2
SH601933,20150716,0,0,0,0.12
SH601933,20160603,1,0,0,0.15
SH601933,20170510,0,0,0,0.12
SH601933,20180531,0,0,0,0.15
SH601933,20190624,0,0,0,0.11
SH601939,20080624,0,0,0,0.065
SH601939,20081117,0,0,0,0.1105
SH601939,20090624,0,0,0,0.0837
SH601939,20100708,0,0,0,0.202
SH601939,20101115,0,0.07,3.77,0
SH601939,20110624,0,0,0,0.2122
SH601939,20120625,0,0,0,0.2365
SH601939,20130621,0,0,0,0.268
SH601939,20140710,0,0,0,0.3
SH601939,20150701,0,0,0,0.301
SH601939,20160630,0,0,0,0.274
SH601939,20170630,0,0,0,0.278
SH601939,20180717,0,0,0,0.291
SH601939,20190710,0,0,0,0.306
SH601949,20180716,0,0,0,0.088
SH601949,20190814,0,0,0,0.1
SH601952,20180528,0.3,0,0,0.2
SH601952,20190530,0,0,0,0.2
SH601958,20090519,0.2,0,0,0.4
SH601958,20100611,0,0,0,0.25
SH601958,20110613,0,0,0,0.25
SH601958,20120528,0,0,0,0.2
SH601958,20130528,0,0,0,0.16
SH601958,20140519,0,0,0,0.04
SH601958,20150518,0,0,0,0.04
SH601958,20180704,0,0,0,0.04
SH601958,20190703,0,0,0,0.1
SH601958,20191031,0,0,0,0.04
SH601965,20130604,0,0,0,0.1
SH601965,20140523,0,0,0,0.2
SH601965,20150529,0.5,0,0,0.1
SH601965,20160621,0,0,0,0.1
SH601965,20170721,0,0,0,0.15
SH601965,20180628,0,0,0,0.2
SH601965,20190711,0,0,0,0.25
SH601966,20170628,0,0,0,0.166
SH601966,20180615,0,0,0,0.262
SH601966,20190625,0,0,0,0.3
SH601968,20160523,0,0,0,0.032
SH601968,20170516,0,0,0,0.004
SH601968,20180718,0,0,0,0.005
SH601968,20190716,0,0,0,0.026
SH601969,20150527,0,0,0,0.15
SH601969,20160509,0,0,0,0.03
SH601975,19980602,0,0,0,0.35
SH601975,19990914,0,0.3,8.55,0
SH601975,20000623,0,0,0,0.5
SH601975,20000911,0.6,0,0,0
SH601975,20010508,0,0,0,0.3
SH601975,20020523,0,0,0,0.3
SH601975,20030522,0,0,0,0.4
SH601975,20031021,0.996,0,0,0
SH601975,20040621,0,0,0,0.1
SH601975,20050523,0,0,0,0.2
SH601975,20051220,0.3,0,0,0
SH601975,20060623,0,0,0,0.15
SH601975,20070702,0,0,0,0.1
SH601975,20080514,0.8,0,0,0.15
SH601975,20090511,0,0,0,0.1
SH601975,20110617,0.8,0,0,0.01
SH601985,20160713,0,0,0,0.09
SH601985,20170727,0,0,0,0.11
SH601985,20180719,0,0,0,0.112
SH601985,20190719,0,0,0,0.12
SH601988,20070703,0,0,0,0.04
SH601988,20080627,0,0,0,0.1
SH601988,20090626,0,0,0,0.13
SH601988,20100604,0,0,0,0.14
SH601988,20101111,0,0.1,2.36,0
SH601988,20110610,0,0,0,0.146
SH601988,20120613,0,0,0,0.155
SH601988,20130618,0,0,0,0.175
SH601988,20140627,0,0,0,0.196
SH601988,20150703,0,0,0,0.19
SH601988,20160624,0,0,0,0.175
SH601988,20170714,0,0,0,0.168
SH601988,20180713,0,0,0,0.176
SH601988,20190603,0,0,0,0.184
SH601989,20100706,0,0,0,0.0444
SH601989,20110622,0,0,0,0.0652
SH601989,20111101,0.6,0,0,0
SH601989,20120510,0,0,0,0.068
SH601989,20130704,0,0,0,0.0645
SH601989,20140630,0,0,0,0.046
SH601989,20150818,0,0,0,0.038
SH601989,20180816,0,0,0,0.011
SH601989,20190718,0,0,0,0.009
SH601990,20190730,0.2,0,0,0.1
SH601991,20070730,1,0,0,0.2307
SH601991,20080623,0,0,0,0.12
SH601991,20090618,0,0,0,0.11
SH601991,20100628,0,0,0,0.07
SH601991,20111019,0,0,0,0.07
SH601991,20120727,0,0,0,0.11
SH601991,20130809,0,0,0,0.1
SH601991,20140808,0,0,0,0.12
SH601991,20150821,0,0,0,0.13
SH601991,20160823,0,0,0,0.17
SH601991,20180827,0,0,0,0.09
SH601991,20190823,0,0,0,0.1
SH601992,20110711,0,0,0,0.07
SH601992,20120716,0,0,0,0.072
SH601992,20130710,0,0,0,0.071
SH601992,20140718,0,0,0,0.078
SH601992,20150619,0,0,0,0.05
SH601992,20160706,1,0,0,0.03
SH601992,20170706,0,0,0,0.046
SH601992,20180712,0,0,0,0.048
SH601992,20190704,0,0,0,0.055
SH601996,20120516,1,0,0,0.1
SH601996,20130517,0,0,0,0.05
SH601996,20140507,0,0,0,0.06
SH601996,20150507,0,0,0,0.06
SH601996,20160506,0,0,0,0.06
SH601996,20170504,1,0,0,0.1
SH601996,20180518,0,0,0,0.06
SH601996,20190516,0,0,0,0.06
SH601997,20170614,0,0,0,0.26
SH601997,20180710,0,0,0,0.33
SH601997,20190617,0.4,0,0,0.4
SH601998,20080625,0,0,0,0.0535
SH601998,20090723,0,0,0,0.0853
SH601998,20100722,0,0,0,0.088
SH601998,20110707,0,0.2,3.33,0
SH601998,20111111,0,0,0,0.055
SH601998,20120719,0,0,0,0.145
SH601998,20130718,0,0,0,0.15
SH601998,20140717,0,0,0,0.252
SH601998,20160725,0,0,0,0.212
SH601998,20170724,0,0,0,0.215
SH601998,20180703,0,0,0,0.261
SH601998,20190722,0,0,0,0.23
SH601999,20090706,0,0,0,0.05
SH601999,20100705,0,0,0,0.02
SH601999,20110705,0,0,0,0.03
SH601999,20130805,0,0,0,0.037
SH601999,20140815,0,0,0,0.039
SH601999,20150805,0,0,0,0.041
SH601999,20160720,0,0,0,0.044
SH601999,20170713,0,0,0,0.047
SH601999,20180817,0,0,0,0.088
SH601999,20190712,0,0,0,0.11
SH603000,20130712,0,0,0,0.55
SH603000,20140627,1,0,0,0.5
SH603000,20150714,1,0,0,0.18
SH603000,20160805,0,0,0,0.075
SH603000,20170809,0,0,0,0.045
SH603000,20180730,0,0,0,0.045
SH603000,20190719,0,0,0,0.13
SH603001,20120717,0,0,0,0.23
SH603001,20130531,0,0,0,0.4
SH603001,20140625,0,0,0,0.22
SH603001,20150603,0,0,0,0.5
SH603001,20160615,0,0,0,0.75
SH603001,20170620,0,0,0,0.6
SH603001,20180606,0,0,0,0.5
SH603001,20190617,0,0,0,0.3
SH603002,20121109,0,0,0,0.03
SH603002,20130620,0,0,0,0.036
SH603002,20140704,0,0,0,0.052
SH603002,20150706,0,0,0,0.0475
SH603002,20151223,0.5,0,0,0
SH603002,20160617,0,0,0,0.052
SH603002,20170518,0,0,0,0.022
SH603002,20180608,0,0,0,0.064
SH603002,20190604,0,0,0,0.041
SH603003,20130718,0,0,0,0.05
SH603003,20150714,0,0,0,0.011
SH603003,20170825,0,0,0,0.012
SH603003,20180615,0,0,0,0.04
SH603005,20140515,0,0,0,0.15
SH603005,20150522,0,0,0,0.18
SH603005,20160519,0,0,0,0.11
SH603005,20170512,0,0,0,0.051
SH603005,20180621,0,0,0,0.085
SH603005,20190415,0,0,0,0.07
SH603006,20150427,0,0,0,0.2
SH603006,20160526,1,0,0,0.32
SH603006,20170518,0,0,0,0.21
SH603007,20170525,1.5,0,0,0.145
SH603007,20180504,0,0,0,0.052
SH603007,20190606,0,0,0,0.03
SH603008,20130614,0.5,0,0,0.18
SH603008,20140708,0,0,0,0.13
SH603008,20160616,0,0,0,0.15
SH603008,20170704,0,0,0,0.05
SH603008,20180628,0,0,0,0.05
SH603009,20150130,0,0,0,0.22
SH603009,20160928,0,0,0,0.23
SH603009,20170728,1.5,0,0,0
SH603009,20180613,0,0,0,0.086
SH603009,20190619,0,0,0,0.047
SH603010,20150616,0,0,0,0.13
SH603010,20160426,1.2,0,0,0.23
SH603010,20170426,0,0,0,0.235
SH603010,20180517,0,0,0,0.11
SH603010,20190528,0.4,0,0,0.15
SH603011,20150710,0,0,0,0.1
SH603011,20160510,1,0,0,0.11
SH603011,20170516,0,0,0,0.05
SH603011,20180606,0,0,0,0.05
SH603011,20190628,0,0,0,0.11
SH603012,20150701,0,0,0,0.1
SH603012,20160615,1,0,0,0.07
SH603012,20170630,0,0,0,0.02
SH603012,20180629,0,0,0,0.04
SH603012,20190628,0,0,0,0.05
SH603013,20190626,0,0,0,0.4
SH603015,20150625,0,0,0,0.1
SH603015,20160622,1,0,0,0.1
SH603015,20170607,0,0,0,0.05
SH603015,20180605,0,0,0,0.18
SH603015,20190612,0,0,0,0.12
SH603016,20170627,0,0,0,0.34
SH603016,20180711,0,0,0,0.302
SH603016,20190715,0,0,0,0.372
SH603017,20150424,1,0,0,0.6
SH603017,20160603,1,0,0,0.15
SH603017,20170605,0,0,0,0.135
SH603017,20180625,0,0,0,0.3
SH603017,20190717,0,0,0,0.3
SH603018,20150618,0,0,0,0.35
SH603018,20160511,1,0,0,0.5
SH603018,20170505,0,0,0,0.31
SH603018,20180426,0.48,0,0,0.42
SH603018,20190517,0.48,0,0,0.38
SH603019,20150609,0,0,0,0.08
SH603019,20160425,1,0,0,0.14
SH603019,20170511,0,0,0,0.08
SH603019,20180508,0,0,0,0.1
SH603019,20190423,0.4,0,0,0.14
SH603020,20150609,0,0,0,0.3
SH603020,20160513,1,0,0,0.8
SH603020,20170609,0,0,0,0.2
SH603020,20180611,0,0,0,0.15
SH603020,20190530,0,0,0,0.11
SH603021,20160518,0,0,0,0.2
SH603021,20170525,1.6,0,0,0.2
SH603021,20180427,0,0,0,0.08
SH603021,20190719,0,0,0,0.02
SH603022,20160531,1.5,0,0,0.122
SH603022,20170717,0,0,0,0.044
SH603022,20180706,0,0,0,0.038
SH603022,20190614,0,0,0,0.047
SH603023,20150924,0.5,0,0,0
SH603023,20160615,2,0,0,0.15
SH603023,20170622,0,0,0,0.1
SH603023,20180612,0,0,0,0.1
SH603023,20190613,0.2,0,0,0.1
SH603025,20150604,0,0,0,0.34
SH603025,20160531,0,0,0,0.4
SH603025,20170303,0,0,0,0.45
SH603025,20180522,0.4,0,0,1
SH603025,20180830,0.45,0,0,0
SH603025,20190509,0,0,0,0.3
SH603026,20160826,0,0,0,0.1
SH603026,20170626,0,0,0,0.6
SH603026,20180521,0,0,0,0.6
SH603026,20190517,0,0,0,0.6
SH603027,20160617,0,0,0,0.1
SH603027,20170607,1,0,0,0.188
SH603027,20180426,0,0,0,0.133
SH603027,20190523,0.4,0,0,0.221
SH603028,20170608,0,0,0,0.043
SH603028,20180606,0,0,0,0.033
SH603028,20190710,0,0,0,0.023
SH603029,20170602,0,0,0,0.091
SH603029,20180515,0,0,0,0.07
SH603029,20190612,0,0,0,0.1
SH603030,20150612,0,0,0,0.05
SH603030,20160425,0,0,0,0.06
SH603030,20170623,2,0,0,0.06
SH603030,20180814,0,0,0,0.035
SH603030,20190624,0,0,0,0.02
SH603031,20170710,0,0,0,0.171
SH603031,20180607,0.4,0,0,0.15
SH603032,20170707,0,0,0,0.1
SH603032,20180622,0.2,0,0,0.061
SH603032,20190712,0,0,0,0.06
SH603033,20170623,0.4,0,0,0.3
SH603033,20180521,0,0,0,0.15
SH603033,20190529,0.4,0,0,0.13
SH603035,20170628,0,0,0,0.25
SH603035,20180710,0,0,0,0.246
SH603035,20190718,0,0,0,0.375
SH603036,20170525,0,0,0,0.1
SH603036,20180627,0,0,0,0.054
SH603036,20190627,0,0,0,0.058
SH603037,20170623,0.3,0,0,0.7
SH603037,20180705,0,0,0,0.7
SH603037,20190705,0,0,0,0.75
SH603038,20170823,0,0,0,0.45
SH603038,20180514,0.4,0,0,0.28
SH603038,20190517,0.4,0,0,0.32
SH603039,20170522,0,0,0,0.15
SH603039,20180515,0.48,0,0,0.15
SH603039,20190517,0.48,0,0,0.15
SH603040,20170526,0,0,0,0.28
SH603040,20180601,0.3,0,0,0.53
SH603040,20190606,0,0,0,0.4
SH603041,20180612,0,0,0,0.16
SH603041,20190529,0,0,0,0.13
SH603042,20180615,0,0,0,0.16
SH603043,20180530,0,0,0,0.35
SH603043,20190612,0,0,0,0.4
SH603045,20190605,0.4,0,0,0.12
SH603050,20170926,0.2,0,0,0.25
SH603050,20180530,0,0,0,0.15
SH603050,20190528,0,0,0,0.165
SH603055,20180702,0,0,0,0.22
SH603055,20190611,0.4,0,0,0.2
SH603056,20180622,0,0,0,0.171
SH603056,20190628,0,0,0,0.219
SH603058,20170627,0,0,0,0.04
SH603058,20180528,0,0,0,0.06
SH603058,20190614,0,0,0,0.05
SH603059,20190618,0.25,0,0,0.11
SH603060,20170629,0,0,0,0.16
SH603060,20180619,0,0,0,0.2
SH603060,20190614,0.4,0,0,0.265
SH603063,20180604,0,0,0,0.14
SH603063,20190606,0,0,0,0.015
SH603066,20151105,0,0,0,0.123
SH603066,20160624,0,0,0,0.136
SH603066,20170609,2,0,0,0.16
SH603066,20171107,0,0,0,0.01
SH603066,20180613,0,0,0,0.056
SH603066,20190627,0,0,0,0.062
SH603067,20170615,0,0,0,0.109
SH603067,20180508,0.4,0,0,0.138
SH603067,20190521,0.4,0,0,0.12
SH603068,20190823,0,0,0,0.2
SH603069,20170623,0,0,0,0.06
SH603069,20180703,0,0,0,0.05
SH603069,20190620,0,0,0,0.06
SH603076,20180711,0,0,0,0.3
SH603076,20190627,0,0,0,0.16
SH603077,20130417,0,0,0,0.4
SH603077,20140711,1,0,0,0.04
SH603077,20150422,0,0,0,0.07
SH603077,20150902,2,0,0,0
SH603077,20160715,0,0,0,0.01
SH603077,20170705,1.2,0,0,0.01
SH603077,20180615,0,0,0,0.02
SH603078,20180504,0.4,0,0,0.3
SH603078,20190515,0.3,0,0,0.15
SH603079,20180608,0.4,0,0,0.275
SH603079,20190523,0,0,0,0.12
SH603080,20180601,0,0,0,0.19
SH603081,20180614,0,0,0,0.12
SH603081,20190614,0,0,0,0.12
SH603083,20180823,0.3,0,0,0.19
SH603083,20190822,0.3,0,0,0.18
SH603085,20160524,0,0,0,0.105
SH603085,20170615,1,0,0,0.1
SH603085,20180518,0,0,0,0.1
SH603085,20180927,0.3,0,0,0
SH603085,20190715,0,0,0,0.04
SH603086,20180615,0.4,0,0,0.15
SH603088,20150525,0,0,0,0.2
SH603088,20160607,0,0,0,0.11
SH603088,20170608,0,0,0,0.11
SH603088,20180622,0.4,0,0,0.15
SH603088,20190613,0.4,0,0,0.32
SH603089,20170418,0,0,0,0.3
SH603089,20180606,0,0,0,0.3
SH603089,20190524,0.45,0,0,0.3
SH603090,20170427,0,0,0,0.2
SH603090,20180621,0,0,0,0.1
SH603090,20190514,0,0,0,0.1
SH603096,20170622,0,0,0,0.36
SH603096,20180514,0,0,0,0.6
SH603096,20190612,0,0,0,0.6
SH603098,20170516,0,0,0,0.3
SH603098,20180621,0.2,0,0,0.16
SH603098,20190726,0,0,0,0.1
SH603099,20150610,0,0,0,0.09
SH603099,20160607,0,0,0,0.115
SH603099,20170818,0,0,0,0.08
SH603099,20180628,0,0,0,0.027
SH603099,20190507,0,0,0,0.026
SH603100,20150513,0,0,0,0.12
SH603100,20160530,0,0,0,0.12
SH603100,20170619,0,0,0,0.1
SH603100,20180629,0,0,0,0.13
SH603100,20190523,0,0,0,0.2
SH603101,20170526,0,0,0,0.081
SH603101,20180716,0,0,0,0.1
SH603101,20190528,0.4,0,0,0
SH603103,20180525,0,0,0,0.23
SH603103,20190614,0.4,0,0,0.248
SH603105,20190531,0,0,0,0.1
SH603106,20180628,0.1,0,0,0.025
SH603106,20190620,0.3,0,0,0.06
SH603108,20160519,2,0,0,0.2
SH603108,20170601,0.8,0,0,0.075
SH603108,20180608,0,0,0,0.076
SH603108,20190712,0,0,0,0.095
SH603110,20180601,0.4,0,0,0.19
SH603110,20190619,0,0,0,0.28
SH603111,20150518,0,0,0,0.15
SH603111,20160523,1.5,0,0,0.2
SH603111,20170627,0,0,0,0.1
SH603111,20180529,0,0,0,0.12
SH603113,20180530,0,0,0,0.151
SH603113,20190109,0,0,0,0.235
SH603116,20160701,0,0,0,0.08
SH603116,20170706,0,0,0,0.25
SH603116,20180717,0.4,0,0,0.4
SH603116,20190626,0,0,0,0.18
SH603117,20160531,0,0,0,0.1
SH603117,20170606,0,0,0,0.1
SH603117,20180713,0.4,0,0,0.1
SH603117,20190716,0,0,0,0.05
SH603118,20150529,0,0,0,0.23
SH603118,20160506,0,0,0,0.245
SH603118,20170606,1.2,0,0,0.3
SH603118,20180620,0,0,0,0.04
SH603118,20190429,0,0,0,0.52
SH603121,20190625,0.2,0,0,0.135
SH603123,20120719,0,0,0,0.086
SH603123,20130517,0,0,0,0.2
SH603123,20140620,0,0,0,0.18
SH603123,20150701,0,0,0,0.16
SH603123,20160531,0,0,0,0.14
SH603123,20170606,0,0,0,0.12
SH603123,20180605,0,0,0,0.12
SH603123,20190605,0,0,0,0.12
SH603126,20150521,0.5,0,0,0.08
SH603126,20160615,0,0,0,0.053
SH603126,20170602,0,0,0,0.07
SH603126,20180620,0,0,0,0.07
SH603126,20190618,0,0,0,0.07
SH603127,20180531,0.4,0,0,0.3
SH603127,20190410,0.4,0,0,0.3
SH603128,20130726,0,0,0,0.08
SH603128,20140808,0,0,0,0.085
SH603128,20150612,1,0,0,0.116
SH603128,20160520,0,0,0,0.066
SH603128,20170621,0,0,0,0.09
SH603128,20180524,0,0,0,0.085
SH603128,20190709,0,0,0,0.098
SH603129,20180612,0,0,0,0.3
SH603129,20190628,0,0,0,0.3276
SH603131,20170524,1,0,0,0.35
SH603131,20180629,0,0,0,0.11
SH603131,20190613,0.4,0,0,0.1
SH603133,20170615,0,0,0,0.08
SH603133,20180606,0,0,0,0.074
SH603133,20190613,0,0,0,0.077
SH603136,20180531,0,0,0,0.4
SH603136,20190412,0.45,0,0,0.75
SH603138,20170628,0.3,0,0,0.12
SH603138,20180704,0.4,0,0,0.16
SH603138,20190711,0.4,0,0,0.11
SH603139,20180622,0,0,0,0.2
SH603139,20190724,0,0,0,0.113
SH603156,20180508,0.4,0,0,2.6
SH603156,20190509,0.4,0,0,3
SH603157,20180103,0,0,0,0.33
SH603157,20180607,0,0,0,0.22
SH603157,20181107,0,0,0,0.25
SH603158,20160601,1,0,0,0.25
SH603158,20170504,0,0,0,0.15
SH603158,20180620,0,0,0,0.18
SH603158,20180926,0,0,0,0.23
SH603158,20190612,0,0,0,0.14
SH603159,20170608,0,0,0,0.3
SH603159,20180629,0,0,0,0.15
SH603159,20190621,0.4,0,0,0.15
SH603160,20170518,0,0,0,0.4
SH603160,20180706,0,0,0,0.6
SH603160,20190704,0,0,0,0.5
SH603161,20180621,0,0,0,0.24
SH603161,20190523,0,0,0,0.315
SH603165,20170608,0,0,0,0.2
SH603165,20180615,0.4,0,0,0.6
SH603165,20190429,0,0,0,0.47
SH603166,20150506,0,0,0,0.15
SH603166,20160414,0.2,0,0,0.07
SH603166,20170601,0,0,0,0.2
SH603166,20180515,0,0,0,0.2
SH603166,20190509,0,0,0,0.15
SH603167,20130627,0,0,0,0.17
SH603167,20140515,0,0,0,0.15
SH603167,20150714,0,0,0,0.15
SH603167,20160620,0,0,0,0.13
SH603167,20170614,0,0,0,0.25
SH603167,20180625,0,0,0,0.4
SH603167,20190613,0,0,0,0.6
SH603168,20150609,1.5,0,0,0.724
SH603168,20160513,0,0,0,0.33
SH603168,20170608,0.4,0,0,0.47
SH603168,20180608,0.3,0,0,0.2
SH603169,20150424,0.6,0,0,0.15
SH603169,20160621,0,0,0,0.15
SH603169,20170628,0,0,0,0.01
SH603169,20180703,0,0,0,0.003
SH603177,20170706,0,0,0,0.1
SH603177,20180717,0,0,0,0.1
SH603178,20170620,0,0,0,0.12
SH603178,20180619,0,0,0,0.15
SH603178,20190717,0,0,0,0.06
SH603179,20180502,0.4,0,0,0.5
SH603179,20190412,0,0,0,0.5
SH603180,20180524,0,0,0,0.8
SH603180,20190614,0,0,0,1
SH603181,20180608,0,0,0,0.225
SH603181,20190530,0.4,0,0,0.3
SH603183,20180605,0.4,0,0,0.225
SH603183,20190605,0.4,0,0,0.105
SH603185,20190710,0.4,0,0,0.16
SH603186,20170512,0,0,0,0.15
SH603186,20180531,0,0,0,0.15
SH603186,20190509,0,0,0,0.15
SH603187,20190520,0.4,0,0,0.6
SH603188,20150508,1,0,0,1
SH603188,20160607,0,0,0,0.5
SH603188,20170608,0,0,0,0.5
SH603188,20180627,0,0,0,0.05
SH603189,20170613,0,0,0,0.1
SH603189,20180607,0,0,0,0.06
SH603189,20190614,0,0,0,0.03
SH603192,20190604,0,0,0,0.35
SH603196,20180615,0,0,0,0.105
SH603196,20190614,0,0,0,0.1
SH603197,20171012,0,0,0,0.5
SH603197,20180622,0.4,0,0,0.5
SH603197,20190701,0,0,0,0.25
SH603198,20150807,0,0,0,0.4
SH603198,20160722,0,0,0,0.5
SH603198,20170427,0,0,0,0.6
SH603198,20180612,0,0,0,0.7
SH603198,20190606,0,0,0,0.7
SH603199,20150715,0,0,0,0.12
SH603199,20160628,0,0,0,0.13
SH603199,20170627,0,0,0,0.14
SH603199,20180627,0,0,0,0.15
SH603199,20190628,0,0,0,0.17
SH603200,20180628,0,0,0,0.8
SH603200,20190522,0.35,0,0,0.33
SH603203,20170619,0.3,0,0,0.45
SH603203,20180622,0.3,0,0,0.33
SH603203,20190705,0,0,0,0.3006
SH603208,20170522,0,0,0,0.41
SH603208,20180503,0,0,0,0.62
SH603208,20190523,0,0,0,0.58
SH603214,20180608,0,0,0,0.2
SH603214,20190516,0,0,0,0.36
SH603218,20170808,0,0,0,0.15
SH603218,20180531,0,0,0,0.2
SH603218,20190527,0.3,0,0,0.3
SH603220,20190605,0,0,0,0.15
SH603222,20150612,0,0,0,0.15
SH603222,20160621,1,0,0,0.065
SH603222,20170713,0,0,0,0.04
SH603222,20180810,0,0,0,0.05
SH603222,20190704,0,0,0,0.021
SH603223,20160623,0,0,0,0.07
SH603223,20170710,0,0,0,0.1
SH603223,20180620,0.4,0,0,0.13
SH603223,20190613,0.4,0,0,0.047
SH603225,20180321,0.4,0,0,0.26
SH603225,20190328,0.4,0,0,0.18
SH603226,20170925,0,0,0,0.18
SH603226,20180709,0.3,0,0,0.3
SH603226,20190509,0.3,0,0,0.3
SH603227,20160728,1,0,0,0.18
SH603227,20180719,0,0,0,0.01
SH603227,20190719,0,0,0,0.03
SH603228,20170606,0,0,0,0.4
SH603228,20170913,0,0,0,0.2
SH603228,20180511,0,0,0,0.5
SH603228,20190516,0.4,0,0,0.75
SH603229,20180613,0,0,0,0.07
SH603229,20190614,0,0,0,0.055
SH603232,20180615,0.4,0,0,0.4
